draftYear,categoryID,lastName,firstName,position,shootsCatches,heightIn,weightLbs,lastClub,lastLeague,birthDate,birthCity,birthStateProvince,birthCountry,midtermRank,finalRank
2017,1,Mittelstadt,Casey,C,L,72,199,Eden Prarie,HIGH-MN,1998-11-22,Edina,MN,USA,5,3
2017,1,Vilardi,Gabriel,C,R,75,203,Windsor,OHL,1999-08-16,Kingston,ON,CAN,3,4
2017,1,Rasmussen,Michael,C,L,78,220,Tri-City,WHL,1999-04-17,Vancouver,BC,CAN,6,5
2017,1,Glass,Cody,C,R,74,178,Portland,WHL,1999-04-01,Winnipeg,MB,CAN,8,6
2017,1,Tippett,Owen,RW,R,73,215,Mississauga,OHL,1999-02-16,Peterborough,ON,CAN,4,7
2017,1,Tolvanen,Eeli,RW,L,70,189,Sioux City,USHL,1999-04-22,Vihti,,FIN,7,8
2017,1,Makar,Cale,D,R,71,187,Brooks,AJHL,1998-10-30,Calgary,AB,CAN,10,9
2017,1,Suzuki,Nick,C,R,71,183,Owen Sound,OHL,1999-08-10,London,ON,CAN,16,10
2017,1,Valimaki,Juuso,D,L,74,211,Tri-City,WHL,1998-10-06,Tampere,,FIN,9,11
2017,1,Foote,Callan,D,R,76,215,Kelowna,WHL,1998-12-13,Denver,CO,USA,12,12
2017,1,Poehling,Ryan,C,L,74,177,St. Cloud State,NCHC,1999-01-03,Lakeville,MN,USA,14,13
2017,1,Robertson,Jason,LW,L,74,198,Kingston,OHL,1999-07-22,Arcadia,CA,USA,34,14
2017,1,Ratcliffe,Isaac,LW,L,78,209,Guelph,OHL,1999-02-15,London,ON,CAN,20,15
2017,1,Bowers,Shane,C,L,74,178,Waterloo,USHL,1999-07-30,Halifax,NS,CAN,13,16
2017,1,Yamamoto,Kailer,RW,R,68,156,Spokane,WHL,1998-09-29,Spokane,WA,USA,17,17
2017,1,Timmins,Conor,D,R,74,184,Sault Ste. Marie,OHL,1998-09-18,St. Catherines,ON,CAN,26,18
2017,1,Jokiharju,Henri,D,R,72,188,Portland,WHL,1999-06-17,Oulu,,FIN,22,19
2017,1,Hague,Nicolas,D,L,78,207,Mississauga,OHL,1998-12-05,Kitchener,ON,CAN,11,20
2017,1,Anderson-Dolan,Jaret,C,L,71,194,Spokane,WHL,1999-09-12,Calgary,AB,CAN,40,21
2017,1,Thomas,Robert,C,R,72,191,London,OHL,1999-07-02,Aurora,ON,CAN,28,22
2017,1,Lind,Kole,RW,R,73,185,Kelowna,WHL,1998-10-16,Swift Current,SK,CAN,21,23
2017,1,Hugg,Rickard,C,L,71,190,SKELLEFTEA,SWEDEN,1999-01-18,Hudiksvall,,SWE,21,24
2017,1,Mismash,Grant,LW,L,72,185,USA U-18,NTDP,1999-02-19,Brooklyn Park,MN,USA,30,24
2017,1,Henry,Nick,RW,R,71,187,Regina,WHL,1999-07-04,Portage la Prairie,MB,CAN,25,25
2017,1,Heponiemi,Aleksi,C,L,71,154,Swift Current,WHL,1999-01-09,Tampere,,FIN,36,26
2017,1,Joseph,Pierre-Olivier,D,L,74,163,Charlottetown,QMJHL,1999-07-01,Laval,QC,CAN,42,27
2017,1,Formenton,Alex,LW,L,75,194,London,OHL,1999-09-13,Barrie,ON,CAN,24,29
2017,1,Comtois,Maxime,LW,L,74,207,Victoriaville,QMJHL,1999-01-08,Longueuil,QC,CAN,15,30
2017,1,Frost,Morgan,C,L,71,180,Sault Ste. Marie,OHL,1999-05-14,Aurora,ON,CAN,29,31
2017,1,Rasanen,Eemeli,D,R,79,228,Kingston,OHL,1999-03-06,Joensuu,,FIN,57,32
2017,1,Strome,Matthew,LW,L,76,219,Hamilton,OHL,1999-01-06,Mississauga,ON,CAN,19,33
2017,1,Norris,Joshua,C,L,72,189,USA U-18,NTDP,1999-05-05,Oxford,MI,USA,46,34
2017,1,Mitchell,Ian,D,R,71,179,Spruce Grove,AJHL,1999-01-18,St. Albert,AB,CAN,45,35
2017,1,Lodnia,Ivan,RW,R,70,185,Erie,OHL,1999-08-31,Los Angeles,CA,USA,37,36
2017,1,Ruzicka,Adam,C,L,76,216,Sarnia,OHL,1999-05-11,Bratislava,,SVK,27,37
2017,1,Mattheos,Stelio,C,R,72,189,Brandon,WHL,1999-06-14,Winnipeg,MB,CAN,23,38
2017,1,Gadjovich,Jonah,LW,L,73,199,Owen Sound,OHL,1998-10-12,Whitby,ON,CAN,60,39
2017,1,Reedy,Scott,C,R,73,201,USA U-18,NTDP,1999-04-04,Prior Lake,MN,USA,47,40
2017,1,Tyszka,Jarret,D,L,74,188,Seattle,WHL,1999-03-15,Langley,BC,CAN,33,41
2017,1,Leschyshyn,Jake,C,L,71,192,Regina,WHL,1999-03-10,Raleigh,NC,USA,31,42
2017,1,Chmelevski,Alexander,C,R,72,187,Ottawa,OHL,1999-06-09,Newport Beach,CA,USA,38,43
2017,1,Entwistle,Mackenzie,C,R,75,190,Hamilton,OHL,1999-07-14,Mississauga,ON,CAN,35,44
2017,1,Geekie,Morgan,C,R,74,192,Tri-City,WHL,1998-07-20,Strathclair,MB,CAN,50,45
2017,1,Farrance,David,D,L,71,195,USA U-18,NTDP,1999-06-23,Rochester,NY,USA,52,46
2017,1,Schnarr,Nate,C,R,76,200,Guelph,OHL,1999-02-25,Waterloo,ON,CAN,32,47
2017,1,Lyle,Brady,D,R,74,209,MINSK,RUSSIA,1999-06-06,North Bay,ON,CAN,53,48
2017,1,Brook,Josh,D,R,73,194,Moose Jaw,WHL,1999-06-17,Roblin,MB,CAN,75,49
2017,1,Phillips,Markus,D,L,73,202,Owen Sound,OHL,1999-03-21,Port Perry,ON,CAN,62,50
2017,1,Anderson,Michael,D,L,71,197,Waterloo,USHL,1999-05-25,Fridley,MN,USA,56,51
2017,1,Zablocki,Lane,RW,R,72,181,Red Deer,WHL,1998-12-27,Peace River,AB,CAN,70,52
2017,1,Morand,Antoine,C,L,71,190,Acadie-Bathurst,QMJHL,1999-02-18,Chateauguay,QC,CAN,54,53
2017,1,Gildon,Maxwell,D,L,75,192,USA U-18,NTDP,1999-05-17,Houston,TX,USA,76,54
2017,1,Shaw,Mason,C,L,68,173,Medicine Hat,WHL,1998-11-03,Lloydminster,AB,CAN,63,55
2017,1,Olson,Kyle,C,R,72,172,Tri-City,WHL,1999-03-22,Calgary,AB,CAN,58,56
2017,1,Rathbone,Jack,D,L,70,172,Dexter School,HIGH-MA,1999-05-20,Boston,MA,USA,78,57
2017,1,Minulin,Artyom,D,R,75,201,MAGNITOGORSK,RUSSIA,1998-10-01,Tyumen,,RUS,49,58
2017,1,Lewis,Ty,LW,L,71,177,,,1998-03-05,Brandon,MB,CAN,105,59
2017,1,Walsh,Reilly,D,R,71,184,Proctor Academy,HIGH-NH,1999-04-21,Framingham,MA,USA,65,60
2017,1,Martin,Luke,D,R,74,218,Michigan,BIG10,1998-09-20,St. Louis,MO,USA,67,61
2017,1,Fleury,Cale,D,R,73,209,Kootenay,WHL,1998-11-19,Carlyle,SK,CAN,74,62
2017,1,Mirageas,Benjamin,D,L,73,171,Chicago,USHL,1999-05-08,Newburyport,MA,USA,48,63
2017,1,Gallant,Zach,C,L,74,193,Peterborough,OHL,1999-03-06,London,ON,CAN,71,64
2017,1,Barratt,Evan,C,L,71,191,USA U-18,NTDP,1999-02-18,Bristol,PA,USA,55,65
2017,1,Maximov,Kirill,RW,R,75,207,Niagara,OHL,1999-06-01,Moscow,,RUS,185,66
2017,1,Samberg,Dylan,D,L,75,211,Hermantown,HIGH-MN,1999-01-24,Saginaw,MN,USA,43,67
2017,1,Inamoto,Tyler,D,L,73,192,USA U-18,NTDP,1999-05-06,Flemington,NJ,USA,64,68
2017,1,Samorukov,Dmitri,D,L,74,187,Guelph,OHL,1999-06-16,Volgograd,,RUS,122,69
2017,1,Steenbergen,Tyler,C,L,70,182,Swift Current,WHL,1998-01-07,Sylvan Lake,AB,CAN,138,70
2017,1,Chekhovich,Ivan,LW,L,71,194,Baie Comeau,QMJHL,1999-01-04,Yekaterinburg,,RUS,51,71
2017,1,Sushko,Maksim,RW,L,72,207,Owen Sound,OHL,1999-02-10,Drogichin,,BLR,73,72
2017,1,Campoli,Nick,C,L,71,190,North York,OJHL,1999-02-16,Toronto,ON,CAN,111,73
2017,1,Kellenberger,Matthew,D,R,72,183,KLOTEN,SWISS,1999-01-11,Toronto,ON,CAN,165,74
2017,1,Hoefenmayer,Noel,D,L,72,196,Ottawa,OHL,1999-01-06,Toronto,ON,CAN,41,75
2017,1,Crete-Belzile,Antoine,D,L,72,193,,,1999-08-19,Quebec,QC,CAN,66,76
2017,1,Coghlan,Dylan,D,R,74,197,WINNIPEG,NHL,1998-02-19,Duncan,BC,CAN,84,77
2017,1,Ferraro,Mario,D,L,71,185,Des Moines,USHL,1998-09-17,Toronto,ON,CAN,107,78
2017,1,Knoepke,Nathan,D,L,75,196,KANSAS CITY,ECHL,1999-04-08,Burnsville,MN,USA,106,79
2017,1,Pastujov,Michael,RW,L,72,190,,,1999-08-23,Bradenton,FL,USA,,80
2017,1,Miller,Thomas,D,R,73,185,TORONTO,AHL,1999-03-06,West Bloomfield,MI,USA,61,81
2017,1,Bellerive,Jordan,C,L,70,196,AIK,SWEDEN-2,1999-05-02,Vancouver,BC,CAN,91,82
2017,1,Koltygin,Pavel,C,L,72,194,Drummondville,QMJHL,1999-02-17,Moscow,,RUS,44,83
2017,1,Teasdale,Joel,LW,L,71,203,SYRACUSE,AHL,1999-03-11,Lavaltrie,QC,CAN,77,84
2017,1,Misley,Bryce,C,L,73,198,Oakville,OJHL,1999-09-05,Calgary,AB,CAN,101,85
2017,1,Peckford,Ryan,LW,L,72,199,,,1999-03-04,Fort McMurray,AB,CAN,87,86
2017,1,De Jong,Brendan,D,L,77,200,Portland,WHL,1998-03-23,Victoria,BC,CAN,109,87
2017,1,Stucker,Robbie,D,R,75,173,St. Thomas,HIGH-MN,1998-09-30,St. Paul,MN,USA,108,88
2017,1,Crotty,Cameron,D,R,74,186,Brockville,CCHL,1999-05-05,Ottawa,ON,CAN,68,89
2017,1,Walford,Scott,D,L,74,193,Victoria,WHL,1999-01-12,New Westminster,BC,CAN,153,90
2017,1,Hancock,Kevin,LW,L,71,182,VILLACH,AUSTRIA,1998-03-02,Mississauga,ON,CAN,148,91
2017,1,Kotkansalo,Kasper,D,L,75,198,Sioux Falls,USHL,1998-11-16,Helsinki,,FIN,89,92
2017,1,Meireles,Greg,C,R,70,181,Kitchener,OHL,1999-01-01,Ottawa,ON,CAN,39,93
2017,1,Binner,Alexis,D,L,75,209,,,1998-12-03,Stockholm,,SWE,69,94
2017,1,Yeryomenko,Vladislav,D,R,72,198,Calgary,WHL,1999-04-23,,,BLR,199,95
2017,1,Thilander,Adam,D,R,72,190,,,1998-09-18,Skovde,,SWE,59,96
2017,1,Leufvenius,Hugo,LW,L,75,230,,,1999-03-26,Stockholm,,SWE,84,97
2017,1,Johnson,Isaac,LW,R,74,184,TAHOE,ECHL,1999-01-24,Andover,MN,USA,118,97
2017,1,Barron,Morgan,C,L,74,200,St. Andrew's College,HIGH-ON,1998-12-02,Halifax,NS,CAN,88,98
2017,1,Phillips,Clayton,D,L,71,188,Fargo,USHL,1999-09-09,Edina,MN,USA,72,99
2017,1,Nyman,Linus,RW,L,71,158,LUKKO,FINLAND,1999-07-11,Helsinki,,FIN,102,100
2017,1,Studenic,Marian,RW,L,73,180,Hamilton,OHL,1998-10-28,Skalca,,SVK,86,101
2017,1,Joly,D'artagnan,RW,R,75,183,Baie Comeau,QMJHL,1999-04-07,Gatineau,QC,CAN,125,102
2017,1,Pratt,Austin,RW,R,74,204,,,1999-07-30,Waterloo,IA,USA,83,103
2017,1,Gordeev,Fedor,D,L,78,240,Flint,OHL,1999-01-27,Omsk,,RUS,188,104
2017,1,Paquette,Jacob,D,L,75,215,Kingston,OHL,1999-05-26,Ottawa,ON,CAN,90,105
2017,1,Khodorenko,Patrick,C,L,72,206,LUKKO,FINLAND,1998-10-13,Walnut Creek,CA,USA,127,106
2017,1,McGregor,Ryan,C,L,72,178,Sarnia,OHL,1999-01-29,Burlington,ON,CAN,79,107
2017,1,Dugan,Jonathan,LW,R,74,196,Northwood School,HIGH-NY,1998-03-24,Pittsburgh,PA,USA,82,108
2017,1,Karow,Michael,D,L,74,200,Youngstown,USHL,1998-12-18,Green Bay,WI,USA,117,109
2017,1,Moilanen,Sami,RW,L,69,180,,,1999-01-22,Sipoo,,FIN,93,110
2017,1,Anderson,Matthew,D,L,71,199,TOLEDO,ECHL,1999-04-11,Shakopee,MN,USA,128,111
2017,1,Boomhower,Shaw,LW,L,72,184,ADIRONDACK,ECHL,1998-10-31,Belleville,ON,CAN,123,112
2017,1,Roberts,Zachary,LW,L,72,183,,,1999-08-04,Stouffville,ON,CAN,180,113
2017,1,Alexeyev,Yaroslav,LW,L,70,155,ORSK,RUSSIA-2,1999-01-17,Tyumen,,RUS,85,114
2017,1,Keating,Austen,LW,L,72,172,INGOLSTADT,GERMANY,1999-03-07,Guelph,ON,CAN,92,115
2017,1,Lagunov,Philip,C,R,72,187,,,1998-11-22,Hamilton,ON,CAN,171,116
2017,1,Batherson,Drake,C,R,73,187,Cape Breton,QMJHL,1998-04-27,Fort Wayne,IN,USA,,117
2017,1,Rymsha,Drake,C,R,72,200,Sarnia,OHL,1998-08-06,Huntington Woods,MI,USA,,118
2017,1,Leivermann,Nick,D,L,71,195,Eden Prarie,HIGH-MN,1998-09-14,Edina,MN,USA,114,119
2017,1,Studnicka,Jack,C,R,72,171,Oshawa,OHL,1999-02-18,Windsor,ON,CAN,80,120
2017,1,Cates,Noah,LW,L,73,179,Stillwater,HIGH-MN,1999-02-05,Stillwater,MN,USA,145,121
2017,1,Dow,Bobby,RW,R,72,185,,,1998-11-05,Ottawa,ON,CAN,115,122
2017,1,Seitz,Dylan,LW,L,74,190,,,1999-01-15,Eden,NY,USA,100,123
2017,1,Durzi,Sean,D,R,72,188,Owen Sound,OHL,1998-10-21,Mississauga,ON,CAN,139,124
2017,1,St. Ivany,John,D,R,74,198,Sioux Falls,USHL,1999-07-22,Manhattan Beach,CA,USA,94,125
2017,1,Chainey,Jocktan,D,L,72,198,Halifax,QMJHL,1999-09-08,Victoriaville,QC,CAN,95,126
2017,1,Stinil,Michal,LW,L,71,194,WICHITA,ECHL,1999-03-21,Decin,,CZE,144,127
2017,1,Howarth,Kale,LW,L,77,209,Trail,BCHL,1997-06-10,Red Deer,AB,CAN,129,128
2017,1,Evans,Finn,RW,R,76,185,,,1999-08-21,Toronto,ON,CAN,155,129
2017,1,Poddubnyi,German,LW,L,74,188,,,1999-06-09,Sarov,,RUS,,130
2017,1,Huff,Sam,RW,R,72,185,,,1998-09-11,Maple Grove,MN,USA,,131
2017,1,McIndoe,Ethan,LW,L,73,177,,,1999-07-22,Camrose,AB,CAN,141,132
2017,1,Leason,Brett,RW,R,76,210,Prince Albert,WHL,1999-04-30,Calgary,AB,CAN,130,133
2017,1,Warm,Will,D,R,72,172,,,1999-04-22,Whistler,BC,CAN,154,134
2017,1,Plouffe,Dylan,D,L,72,194,LAUSITZER,GERMANY-2,1999-04-27,Edmonton,AB,CAN,110,135
2017,1,Noel,David,D,L,73,202,Val d'Or,QMJHL,1999-04-10,Quebec,ON,CAN,,136
2017,1,Brassard,Matt,D,R,74,207,Oshawa,OHL,1998-08-08,Barrie,ON,CAN,,137
2017,1,Swaney,Nick,RW,R,70,175,Waterloo,USHL,1997-09-09,Burnsville,MN,USA,182,138
2017,1,Weissbach,Linus,LW,L,69,174,Tri-City,USHL,1998-04-19,Gothenburg,,SWE,,139
2017,1,Rubinchik,Mark,D,L,73,191,,,1999-03-21,Moscow,,RUS,119,140
2017,1,Hawel,Liam,C,R,76,195,Guelph,OHL,1999-04-18,Arnprior,ON,CAN,,141
2017,1,Davis,Brett,C,L,73,192,Kootenay,WHL,1999-06-01,Oakbank,MB,CAN,142,142
2017,1,Lauzon,Zachary,D,L,72,187,Rouyn-Noranda,QMJHL,1998-10-10,"Val-d""Or",QC,CAN,164,143
2017,1,Golden,Jacob,D,L,72,180,London,OHL,1999-03-20,Toronto,ON,CAN,143,144
2017,1,McHugh,Nicholas,LW,L,70,155,,,1999-02-13,Ottawa,ON,CAN,176,145
2017,1,Pare,Cedric,C,L,74,212,Saint John,QMJHL,1999-01-24,Levis,QC,CAN,203,146
2017,1,Gorda,Brayden,D,L,74,188,,,1999-04-15,Edmonton,AB,CAN,120,147
2017,1,Isaacson,Nick,LW,L,75,195,ALLEN,ECHL,1999-08-11,Mississauga,ON,CAN,168,148
2017,1,Smart,Jonathan,D,L,72,183,,,1999-06-01,Williams Lake,BC,CAN,98,149
2017,1,Coskey,Cole,RW,R,72,207,Saginaw,OHL,1999-06-01,Lake Forest,IL,USA,96,150
2017,1,Meyer,Carson,RW,R,70,180,Miami,NCHC,1997-08-18,Powell,OH,USA,116,151
2017,1,Philip,Matthew,LW,L,71,190,,,1999-05-31,London,ON,CAN,173,152
2017,1,Krebs,Dakota,D,R,76,213,,,1999-03-26,Calgary,AB,CAN,,153
2017,1,Bourque,Trenton,D,L,74,214,Owen Sound,OHL,1998-06-11,Burlington,ON,CAN,,154
2017,1,Kovacevic,Johnathan,D,R,76,208,Merrimack,H-EAST,1997-07-12,Niagara Falls,ON,CAN,,155
2017,1,Ahcan,Jack,D,L,68,170,COLORADO,AHL,1997-05-18,Edina,MN,USA,124,156
2017,1,Brind'amour,Skyler,C,L,74,179,Selects Academy U18,USMAAAE,1999-07-27,Raleigh,NC,USA,202,157
2017,1,Pehrson,Keaton,D,R,74,196,,,1998-12-10,Minneapolis,MN,USA,,158
2017,1,Maass,Benton,D,R,73,185,Elk River,HIGH-MN,1998-11-25,Elk River,MN,USA,158,159
2017,1,Thompson,Tyce,RW,R,73,178,Providence,H-EAST,1999-07-12,Calgary,AB,CAN,150,160
2017,1,Miller,Micah,RW,R,69,200,SOUTH CAROLINA,ECHL,1998-10-29,St. Paul,MN,USA,157,161
2017,1,Sirota,Jakub,D,L,74,207,OLOMOUC,CZECHIA,1998-12-20,Kromeriz,,CZE,113,162
2017,1,Ganske,Noah,D,R,78,203,FORT WAYNE,ECHL,1999-04-21,Bloomington,MN,USA,172,163
2017,1,Castleman,Oliver,LW,L,70,180,,,1999-09-15,Ottawa,ON,CAN,189,164
2017,1,Tortora,Jacob,LW,R,68,164,,,1999-07-25,Rochester,NY,USA,121,165
2017,1,Tyanulin,Artur,RW,R,69,174,SOCHI,RUSSIA,1997-01-20,Kazan,,RUS,,166
2017,1,Smirnov,Denis,RW,L,68,185,Penn State U.,BIG10,1997-08-12,Moscow,,RUS,131,167
2017,1,Halbgewachs,Jayden,C,L,67,165,KUNLUN RED STAR,RUSSIA,1997-03-22,Regina,SK,CAN,140,168
2017,1,Hughes,Ryan,RW,R,67,151,,,1999-07-27,Edmonton,AB,CAN,177,169
2017,1,Jones,Ben,C,L,72,194,Niagara,OHL,1999-02-26,Waterloo,ON,CAN,99,170
2017,1,Bucek,Samuel,LW,R,75,211,NITRA,SLOVAKIA,1998-12-19,Nitra,,SVK,97,171
2017,1,Hartikainen,Santeri,C,R,74,190,HIFK,FINLAND,1999-01-05,Helsinki,,FIN,156,172
2017,1,Bukac,Daniel,D,R,77,220,Brandon,WHL,1999-04-29,Most,,CZE,,173
2017,1,Grishakov,Andrei,RW,R,74,204,GORNYAK-UGMK,RUSSIA-2,1999-05-17,Chelyabinsk,,RUS,197,174
2017,1,Kemp,Philip,D,R,75,202,USA U-18,NTDP,1999-02-12,Greenwich,CT,USA,179,175
2017,1,McKenzie,Skyler,LW,L,69,170,Portland,WHL,1998-01-20,Sherwood Park,AB,CAN,,176
2017,1,Durandeau,Arnaud,LW,L,71,183,Halifax,QMJHL,1999-01-14,Montreal,QC,CAN,,177
2017,1,Shea,Neil,LW,L,73,195,UTAH,ECHL,1999-07-29,Marshfield,MA,USA,196,178
2017,1,Pietroniro,Matteo,D,L,72,184,ROCKFORD,AHL,1998-10-20,Boise,ID,USA,132,179
2017,1,Slaggert,Graham,C,L,71,190,ROCHESTER,AHL,1999-04-06,South Bend,IN,USA,146,180
2017,1,Fortier,Maxime,RW,R,70,182,BJORKLOVEN,SWEDEN-2,1997-12-15,Lachine,QC,CAN,136,181
2017,1,Kastelic,Mark,C,R,76,213,Calgary,WHL,1999-03-11,Phoenix,AZ,USA,133,182
2017,1,Solow,Zachary,RW,R,69,184,TORONTO,AHL,1998-11-06,Naples,FL,USA,,183
2017,1,Andonovski,Corey,RW,R,72,193,SPRINGFIELD,AHL,1999-03-26,Markham,ON,CAN,195,184
2017,1,Boudrias,Shawn,RW,R,76,223,Gatineau,QMJHL,1999-09-14,Laval,QC,CAN,103,185
2017,1,Kosorenkov,Ivan,RW,L,71,194,,,1998-01-22,Nizhnekamsk,,RUS,198,186
2017,1,Burke,Brayden,LW,L,71,174,ISERLOHN,GERMANY,1997-01-01,Edmonton,AB,CAN,175,187
2017,1,Lellig,Hunter,D,R,73,177,,,1999-02-08,Waterloo,IA,USA,159,188
2017,1,Purboo,Cole,RW,R,75,207,,,1999-06-18,Oakville,ON,CAN,194,189
2017,1,Wilkins,Joshua,C,L,71,185,SOUTH CAROLINA,ECHL,1997-06-11,Cary,NC,USA,160,190
2017,1,McManus,Brannon,RW,R,69,176,FORT WAYNE,ECHL,1999-07-05,Upland,CA,USA,178,191
2017,1,Kelly,Parker,C,L,70,170,COLORADO,NHL,1999-06-14,Camrose,AB,CAN,,192
2017,1,Flower,Walter,D,R,73,182,,,1999-05-07,Lunenburg,NS,CAN,126,193
2017,1,Conrad,Colt,C,R,69,183,BREMERHAVEN,GERMANY,1997-04-27,Brandon,MB,CAN,174,194
2017,1,Guay,Nicolas,C,R,72,188,TROIS-RIVIERES,ECHL,1999-06-18,Magog,QC,CAN,,195
2017,1,Dzhioshvili,Vladislav,C,L,72,192,TYUMEN,RUSSIA-2,1998-01-06,Moscow,,RUS,,196
2017,1,Fraser,Cole,D,R,74,205,Peterborough,OHL,1999-08-23,Ottawa,ON,CAN,206,197
2017,1,Vesterinen,Saku,D,R,72,183,,,1999-02-28,Siilinjarvi,,FIN,137,198
2017,1,Crawley,Brandon,D,L,74,203,London,OHL,1997-02-02,Ridgewood,NJ,USA,,199
2017,1,Gawanke,Leon,D,R,73,198,Cape Breton,QMJHL,1999-05-31,Berlin,,DEU,200,200
2017,1,Boka,Lucas,RW,R,71,196,,,1999-06-12,Plymouth,MI,USA,211,201
2017,1,Hayes,Zackary,D,L,75,218,LAVAL,AHL,1999-04-24,Calgary,AB,CAN,152,202
2017,1,Josling,Sean,RW,R,72,180,TRENCIN,SLOVAKIA,1999-03-22,Toronto,ON,CAN,,203
2017,1,Bowen,Ryan,RW,R,74,169,,,1998-12-10,Penticton,BC,CAN,112,204
2017,1,Paterson,Josh,RW,R,74,204,,,1999-01-21,Edmonton,AB,CAN,163,205
2017,1,Brazeau,Justin,RW,R,78,225,MINNESOTA,NHL,1998-02-02,New Liskeard,ON,CAN,,206
2017,1,Martel,Jordan,RW,R,73,187,WHEELING,ECHL,1998-02-24,Chicoutimi,QC,CAN,,207
2017,1,O'Connell,Ryan,D,L,73,170,St. Andrew's College,HIGH-ON,1999-04-25,Ottawa,ON,CAN,,208
2017,1,MacLean,Kyle,C,L,72,172,NY ISLANDERS,NHL,1999-04-29,Livingston,NJ,USA,,209
2017,1,Wedman,Matthew,C,L,74,211,Seattle,WHL,1999-05-25,Edmonton,AB,CAN,134,210
2017,1,Makinen,Otto,C,L,74,178,JYP,FINLAND,1998-05-21,Tampere,,FIN,,211
2017,1,Duquette,Marc-Olivier,D,L,75,193,KASSEL,GERMANY-2,1998-03-26,St-Louis-de-Gonzague,QC,CAN,204,212
2017,1,Deakin-Poot,Nicholas,C,L,77,231,,,1999-01-28,Brampton,ON,CAN,135,213
2017,1,Cockerill,Logan,LW,L,68,165,USA U-18,NTDP,1999-03-03,Detroit,MI,USA,192,214
2017,1,Machala,Ondrej,LW,L,71,180,VSETIN,CZECHIA-2,1999-01-11,Havlickuv Brod,,CZE,147,215
2017,1,Dobay,Jayson,D,L,71,184,,,1999-07-27,Boston,MA,USA,,216
2017,1,Brickey,Ronald,D,R,75,202,WILKES-BARRE/SCRANTON,AHL,1999-05-27,Mt. Clemens,MI,USA,,217
2017,1,Hutsko,Logan,RW,R,70,172,Boston College,H-EAST,1999-02-11,Tampa,FL,USA,,918
2017,1,McGrew,Jacob,RW,R,70,187,Spokane,WHL,1999-02-25,Orange,CA,USA,,919
2017,1,Miller,Matt,RW,R,75,197,,,1999-09-04,Fort Wayne,IN,USA,81,
2017,1,Washe,Paul,C,L,73,191,,,1998-11-27,Troy,MI,USA,104,
2017,1,Green,Corson,D,L,73,210,,,1999-03-04,Macon,GA,USA,149,
2017,1,Krief,Alexander,D,L,76,188,,,1999-03-17,Montreal,QC,CAN,151,
2017,1,Demeo,Anthony,D,L,72,192,,,1999-06-16,Port Washington,NY,USA,161,
2017,1,Michnac,Albert,C,L,71,194,MICHALOVCE,SLOVAKIA,1998-10-18,Prague,,CZE,162,
2017,1,Svoboda,Matyas,LW,L,74,218,TREBIC,CZECHIA-2,1999-01-02,Chomutov,,CZE,166,
2017,1,Rubins,Kristians,D,L,77,226,PLZEN,CZECHIA,1997-12-11,Riga,,LVA,167,
2017,1,Bjugstad,Jesse,D,L,74,178,,,1999-04-04,Stillwater,MN,USA,169,
2017,1,Le Coultre,Simon,D,L,71,183,GENEVE,SWISS,1999-08-09,Le Sentier,,CHE,170,
2017,1,Holt,Dawson,C,R,71,188,,,1999-02-16,Saskatoon,SK,CAN,181,
2017,1,Carson,Macauley,C,L,73,189,,,1999-03-12,Barrie,ON,CAN,183,
2017,1,Scheerer,Bram,LW,L,74,184,,,1999-06-03,Edina,MN,USA,184,
2017,1,Lee,Cameron,D,L,72,185,KHABAROVSK,RUSSIA,1997-02-18,Halifax,NS,CAN,186,
2017,1,Perbix,Nicklaus,D,R,75,191,Elk River,HIGH-MN,1998-06-15,Minneapolis,MN,USA,187,
2017,1,Semchuk,Brendan,RW,R,71,189,,,1999-02-21,Kamloops,BC,CAN,190,
2017,1,Garreffa,Joseph,C,L,67,174,,,1999-08-09,Toronto,ON,CAN,191,
2017,1,Mikhnin,Denis,RW,L,70,184,KIROVO-CHEPETSK,RUSSIA-2,1999-07-11,Kirov,,RUS,193,
2017,1,Moyle,Nolan,RW,R,74,184,,,1999-04-13,Santa Monica,CA,USA,201,
2017,1,Hedberg,Tom,D,L,71,178,AIK,SWEDEN-2,1999-08-10,Stockholm,,SWE,205,
2017,1,Newpower,Wyatt,D,R,75,185,BRIDGEPORT,AHL,1997-12-09,Maplewood,MN,USA,207,
2017,1,Roberts,Elijah,D,L,69,176,,,1999-01-23,Brampton,ON,CAN,208,
2017,1,Grima,Nicholas,D,R,72,198,INDY,ECHL,1999-03-07,Toronto,ON,CAN,209,
2017,1,Walker,Zachary,RW,R,72,200,,,1998-08-02,Boise,ID,USA,210,
2017,1,Pasichnuk,Brinson,D,L,70,190,,,1997-11-24,Bonnyville,AB,CAN,212,
2017,1,Gourley,Jarrod,D,L,74,208,,,1999-06-29,Calgary,AB,CAN,213,
2017,1,Charlebois,Mathieu,D,L,75,206,,,1999-02-14,Laval,QC,CAN,214,
2017,1,Mendel,Griffin,D,L,76,211,KLADNO,CZECHIA,1999-02-18,Kelowna,BC,CAN,215,
2017,1,Cameron,Jack,D,R,74,154,,,1999-04-18,Halifax,NS,CAN,216,
2017,1,Berkopec,Joey,D,R,72,185,,,1999-02-12,Oakville,ON,CAN,217,
2017,2,Kostin,Klim,LW,L,74,207,Dynamo Moscow,RUSSIA,1999-05-05,Penza,,RUS,1,1
